,gene_id,database,kegg_id
12932,SGL_RS13385,KEGG_module,M00003
12933,SGL_RS13385,KEGG_module,M00165
12934,SGL_RS13385,KEGG_module,M00167
12935,SGL_RS13385,KEGG_module,M00344
12936,SGL_RS13385,KEGG_module,M00345
12937,SGL_RS13390,KEGG_module,M00121
12938,SGL_RS13395,KEGG_module,-
12939,SGL_RS13400,KEGG_module,-
12940,SGL_RS13405,KEGG_module,-
12941,SGL_RS13410,KEGG_module,-
12942,SGL_RS13415,KEGG_module,M00165
12943,SGL_RS13415,KEGG_module,M00166
12944,SGL_RS13415,KEGG_module,M00532
12945,SGL_RS13420,KEGG_module,-
12946,SGL_RS13425,KEGG_module,M00165
12947,SGL_RS13425,KEGG_module,M00166
12948,SGL_RS13425,KEGG_module,M00532
12949,SGL_RS13430,KEGG_module,-
12950,SGL_RS13445,KEGG_module,M00060
12951,SGL_RS13450,KEGG_module,-
12952,SGL_RS13455,KEGG_module,-
12953,SGL_RS13460,KEGG_module,-
12954,SGL_RS13465,KEGG_module,M00009
12955,SGL_RS13465,KEGG_module,M00011
12956,SGL_RS13465,KEGG_module,M00173
12957,SGL_RS13465,KEGG_module,M00376
12958,SGL_RS13475,KEGG_module,-
12959,SGL_RS13480,KEGG_module,-
12960,SGL_RS13485,KEGG_module,-
12961,SGL_RS13490,KEGG_module,M00527
12962,SGL_RS13495,KEGG_module,-
12963,SGL_RS13500,KEGG_module,-
12964,SGL_RS13505,KEGG_module,-
12965,SGL_RS13510,KEGG_module,-
12966,SGL_RS13520,KEGG_module,M00050
12967,SGL_RS13525,KEGG_module,M00035
12968,SGL_RS13530,KEGG_module,-
12969,SGL_RS13535,KEGG_module,M00122
12970,SGL_RS13540,KEGG_module,-
12971,SGL_RS13545,KEGG_module,-
12972,SGL_RS13550,KEGG_module,-
12973,SGL_RS13555,KEGG_module,-
12974,SGL_RS13560,KEGG_module,M00793
12975,SGL_RS13565,KEGG_module,M00360
12976,SGL_RS13570,KEGG_module,-
12977,SGL_RS13575,KEGG_module,-
12978,SGL_RS13580,KEGG_module,-
12979,SGL_RS13585,KEGG_module,-
12980,SGL_RS13590,KEGG_module,-
12981,SGL_RS19015,KEGG_module,-
12982,SGL_RS13610,KEGG_module,-
12983,SGL_RS13615,KEGG_module,-
12984,SGL_RS13620,KEGG_module,-
12985,SGL_RS13625,KEGG_module,M00742
12986,SGL_RS13630,KEGG_module,-
12987,SGL_RS13635,KEGG_module,M00336
12988,SGL_RS13640,KEGG_module,-
12989,SGL_RS19020,KEGG_module,-
12990,SGL_RS13660,KEGG_module,-
12991,SGL_RS13665,KEGG_module,-
12992,SGL_RS13670,KEGG_module,-
12993,SGL_RS13680,KEGG_module,-
12994,SGL_RS13685,KEGG_module,M00254
12995,SGL_RS13690,KEGG_module,-
12996,SGL_RS13695,KEGG_module,-
12997,SGL_RS20080,KEGG_module,-
12998,SGL_RS20085,KEGG_module,-
12999,SGL_RS13705,KEGG_module,-
13000,SGL_RS13710,KEGG_module,-
13001,SGL_RS13715,KEGG_module,-
13002,SGL_RS13720,KEGG_module,M00116
13003,SGL_RS13725,KEGG_module,-
13004,SGL_RS13730,KEGG_module,-
13005,SGL_RS13735,KEGG_module,M00082
13006,SGL_RS13735,KEGG_module,M00376
13007,SGL_RS13740,KEGG_module,-
13008,SGL_RS13765,KEGG_module,-
13009,SGL_RS13770,KEGG_module,-
13010,SGL_RS13780,KEGG_module,-
13011,SGL_RS13785,KEGG_module,-
13012,SGL_RS13790,KEGG_module,M00009
13013,SGL_RS13790,KEGG_module,M00010
13014,SGL_RS13790,KEGG_module,M00012
13015,SGL_RS13790,KEGG_module,M00740
13016,SGL_RS13795,KEGG_module,-
13017,SGL_RS13800,KEGG_module,-
13018,SGL_RS13805,KEGG_module,M00030
13019,SGL_RS13805,KEGG_module,M00032
13020,SGL_RS13810,KEGG_module,-
13021,SGL_RS13815,KEGG_module,-
13022,SGL_RS13820,KEGG_module,-
13023,SGL_RS13825,KEGG_module,-
13024,SGL_RS13830,KEGG_module,-
13025,SGL_RS13835,KEGG_module,-
13026,SGL_RS13840,KEGG_module,-
13027,SGL_RS13845,KEGG_module,-
13028,SGL_RS13850,KEGG_module,-
13029,SGL_RS13855,KEGG_module,-
13030,SGL_RS13860,KEGG_module,M00019
13031,SGL_RS13860,KEGG_module,M00570
13032,SGL_RS13865,KEGG_module,-
13033,SGL_RS13870,KEGG_module,-
13034,SGL_RS13875,KEGG_module,-
13035,SGL_RS13880,KEGG_module,M00023
13036,SGL_RS13885,KEGG_module,-
13037,SGL_RS13890,KEGG_module,M00236
13038,SGL_RS13895,KEGG_module,-
13039,SGL_RS13900,KEGG_module,-
13040,SGL_RS13905,KEGG_module,-
13041,SGL_RS13910,KEGG_module,-
13042,SGL_RS13920,KEGG_module,-
13043,SGL_RS13925,KEGG_module,-
13044,SGL_RS13930,KEGG_module,-
13045,SGL_RS13935,KEGG_module,-
13046,SGL_RS13940,KEGG_module,-
13047,SGL_RS13945,KEGG_module,-
13048,SGL_RS13950,KEGG_module,-
13049,SGL_RS13955,KEGG_module,-
13050,SGL_RS13960,KEGG_module,-
13051,SGL_RS13965,KEGG_module,M00125
13052,SGL_RS13970,KEGG_module,-
13053,SGL_RS13975,KEGG_module,-
13054,SGL_RS13980,KEGG_module,M00082
13055,SGL_RS13980,KEGG_module,M00376
13056,SGL_RS13985,KEGG_module,-
13057,SGL_RS13990,KEGG_module,-
13058,SGL_RS13995,KEGG_module,-
13059,SGL_RS14000,KEGG_module,M00322
13060,SGL_RS14010,KEGG_module,M00178
13061,SGL_RS14010,KEGG_module,M00179
13062,SGL_RS14015,KEGG_module,-
13063,SGL_RS14025,KEGG_module,M00015
13064,SGL_RS14030,KEGG_module,-
13065,SGL_RS14035,KEGG_module,M00510
13066,SGL_RS14040,KEGG_module,-
13067,SGL_RS14045,KEGG_module,-
13068,SGL_RS14050,KEGG_module,-
13069,SGL_RS14055,KEGG_module,M00048
13070,SGL_RS14060,KEGG_module,-
13071,SGL_RS14065,KEGG_module,-
13072,SGL_RS14070,KEGG_module,-
13073,SGL_RS14075,KEGG_module,-
13074,SGL_RS14080,KEGG_module,-
13075,SGL_RS14085,KEGG_module,-
13076,SGL_RS14090,KEGG_module,-
13077,SGL_RS14100,KEGG_module,-
13078,SGL_RS14105,KEGG_module,M00116
13079,SGL_RS14110,KEGG_module,M00114
13080,SGL_RS14115,KEGG_module,-
13081,SGL_RS14120,KEGG_module,M00017
13082,SGL_RS14120,KEGG_module,M00018
13083,SGL_RS14125,KEGG_module,-
13084,SGL_RS14130,KEGG_module,-
13085,SGL_RS14135,KEGG_module,M00359
13086,SGL_RS14135,KEGG_module,M00360
13087,SGL_RS14140,KEGG_module,-
13088,SGL_RS14155,KEGG_module,-
13089,SGL_RS14160,KEGG_module,-
13090,SGL_RS14165,KEGG_module,-
13091,SGL_RS14170,KEGG_module,-
13092,SGL_RS14175,KEGG_module,-
13093,SGL_RS14180,KEGG_module,M00222
13094,SGL_RS14185,KEGG_module,M00222
13095,SGL_RS14190,KEGG_module,M00222
13096,SGL_RS14195,KEGG_module,M00222
13097,SGL_RS14200,KEGG_module,M00222
13098,SGL_RS14205,KEGG_module,M00222
13099,SGL_RS14210,KEGG_module,-
13100,SGL_RS14220,KEGG_module,M00178
13101,SGL_RS14220,KEGG_module,M00179
13102,SGL_RS14225,KEGG_module,-
13103,SGL_RS14235,KEGG_module,-
13104,SGL_RS14240,KEGG_module,M00335
13105,SGL_RS14245,KEGG_module,-
13106,SGL_RS14250,KEGG_module,-
13107,SGL_RS14255,KEGG_module,-
13108,SGL_RS19980,KEGG_module,-
13109,SGL_RS19985,KEGG_module,-
13110,SGL_RS14265,KEGG_module,-
13111,SGL_RS14270,KEGG_module,-
13112,SGL_RS14275,KEGG_module,-
13113,SGL_RS14280,KEGG_module,M00122
13114,SGL_RS14285,KEGG_module,-
13115,SGL_RS14290,KEGG_module,M00360
13116,SGL_RS14295,KEGG_module,-
13117,SGL_RS14300,KEGG_module,M00465
13118,SGL_RS14305,KEGG_module,-
13119,SGL_RS14310,KEGG_module,-
13120,SGL_RS14315,KEGG_module,-
13121,SGL_RS14320,KEGG_module,-
13122,SGL_RS14325,KEGG_module,M00237
13123,SGL_RS14330,KEGG_module,-
13124,SGL_RS14335,KEGG_module,M00116
13125,SGL_RS14340,KEGG_module,-
13126,SGL_RS14345,KEGG_module,-
13127,SGL_RS14350,KEGG_module,-
13128,SGL_RS14360,KEGG_module,-
13129,SGL_RS14365,KEGG_module,M00359
13130,SGL_RS14365,KEGG_module,M00360
13131,SGL_RS14370,KEGG_module,-
13132,SGL_RS14375,KEGG_module,-
13133,SGL_RS14380,KEGG_module,-
13134,SGL_RS14385,KEGG_module,-
13135,SGL_RS14390,KEGG_module,-
13136,SGL_RS14395,KEGG_module,-
13137,SGL_RS14400,KEGG_module,-
13138,SGL_RS14405,KEGG_module,-
13139,SGL_RS14415,KEGG_module,-
13140,SGL_RS14420,KEGG_module,-
13141,SGL_RS14425,KEGG_module,M00245
13142,SGL_RS14425,KEGG_module,M00246
13143,SGL_RS14430,KEGG_module,M00245
13144,SGL_RS14430,KEGG_module,M00246
13145,SGL_RS14435,KEGG_module,M00245
13146,SGL_RS14435,KEGG_module,M00246
13147,SGL_RS14440,KEGG_module,M00246
13148,SGL_RS14445,KEGG_module,-
13149,SGL_RS19635,KEGG_module,-
13150,SGL_RS14455,KEGG_module,-
13151,SGL_RS14460,KEGG_module,-
13152,SGL_RS14465,KEGG_module,M00060
13153,SGL_RS14470,KEGG_module,-
13154,SGL_RS14480,KEGG_module,M00121
13155,SGL_RS14485,KEGG_module,-
13156,SGL_RS14490,KEGG_module,-
13157,SGL_RS14495,KEGG_module,-
13158,SGL_RS14500,KEGG_module,M00323
13159,SGL_RS14505,KEGG_module,M00015
13160,SGL_RS14510,KEGG_module,-
13161,SGL_RS14520,KEGG_module,-
13162,SGL_RS14525,KEGG_module,-
13163,SGL_RS14530,KEGG_module,M00051
13164,SGL_RS14535,KEGG_module,-
13165,SGL_RS14540,KEGG_module,-
13166,SGL_RS14545,KEGG_module,M00126
13167,SGL_RS14545,KEGG_module,M00841
13168,SGL_RS14545,KEGG_module,M00842
13169,SGL_RS14545,KEGG_module,M00843
13170,SGL_RS14550,KEGG_module,-
13171,SGL_RS14555,KEGG_module,-
13172,SGL_RS14560,KEGG_module,-
13173,SGL_RS14565,KEGG_module,-
13174,SGL_RS14570,KEGG_module,-
13175,SGL_RS14575,KEGG_module,-
13176,SGL_RS14580,KEGG_module,M00004
13177,SGL_RS14580,KEGG_module,M00007
13178,SGL_RS14580,KEGG_module,M00165
13179,SGL_RS14580,KEGG_module,M00167
13180,SGL_RS14580,KEGG_module,M00580
13181,SGL_RS14585,KEGG_module,-
13182,SGL_RS14595,KEGG_module,-
13183,SGL_RS14600,KEGG_module,-
13184,SGL_RS14605,KEGG_module,-
13185,SGL_RS14610,KEGG_module,-
13186,SGL_RS14620,KEGG_module,M00009
13187,SGL_RS14620,KEGG_module,M00011
13188,SGL_RS14620,KEGG_module,M00149
13189,SGL_RS14620,KEGG_module,M00173
13190,SGL_RS14620,KEGG_module,M00374
13191,SGL_RS14620,KEGG_module,M00376
13192,SGL_RS14625,KEGG_module,-
13193,SGL_RS14630,KEGG_module,-
13194,SGL_RS18425,KEGG_module,-
13195,SGL_RS14635,KEGG_module,-
13196,SGL_RS14645,KEGG_module,-
13197,SGL_RS14650,KEGG_module,-
13198,SGL_RS14655,KEGG_module,-
13199,SGL_RS14660,KEGG_module,M00116
13200,SGL_RS14665,KEGG_module,M00121
13201,SGL_RS14665,KEGG_module,M00359
13202,SGL_RS14665,KEGG_module,M00360
13203,SGL_RS14670,KEGG_module,-
13204,SGL_RS14675,KEGG_module,-
13205,SGL_RS14680,KEGG_module,-
13206,SGL_RS14685,KEGG_module,-
13207,SGL_RS14690,KEGG_module,-
13208,SGL_RS14695,KEGG_module,-
13209,SGL_RS14700,KEGG_module,-
13210,SGL_RS14705,KEGG_module,-
13211,SGL_RS14710,KEGG_module,M00017
13212,SGL_RS14740,KEGG_module,-
13213,SGL_RS14750,KEGG_module,-
13214,SGL_RS14755,KEGG_module,-
13215,SGL_RS14760,KEGG_module,-
13216,SGL_RS14765,KEGG_module,-
13217,SGL_RS14770,KEGG_module,-
13218,SGL_RS14775,KEGG_module,M00531
13219,SGL_RS14780,KEGG_module,-
13220,SGL_RS14785,KEGG_module,-
13221,SGL_RS14790,KEGG_module,-
13222,SGL_RS14795,KEGG_module,-
13223,SGL_RS14800,KEGG_module,-
13224,SGL_RS14805,KEGG_module,-
13225,SGL_RS14810,KEGG_module,-
13226,SGL_RS14815,KEGG_module,-
13227,SGL_RS14820,KEGG_module,-
13228,SGL_RS14825,KEGG_module,M00161
13229,SGL_RS14830,KEGG_module,-
13230,SGL_RS14850,KEGG_module,-
13231,SGL_RS14860,KEGG_module,M00123
13232,SGL_RS14860,KEGG_module,M00573
13233,SGL_RS14860,KEGG_module,M00577
13234,SGL_RS14865,KEGG_module,-
13235,SGL_RS14870,KEGG_module,-
13236,SGL_RS14875,KEGG_module,-
13237,SGL_RS14880,KEGG_module,M00119
13238,SGL_RS14885,KEGG_module,M00009
13239,SGL_RS14885,KEGG_module,M00011
13240,SGL_RS14885,KEGG_module,M00012
13241,SGL_RS14885,KEGG_module,M00168
13242,SGL_RS14885,KEGG_module,M00173
13243,SGL_RS14885,KEGG_module,M00346
13244,SGL_RS14885,KEGG_module,M00374
13245,SGL_RS14885,KEGG_module,M00620
13246,SGL_RS14885,KEGG_module,M00740
13247,SGL_RS14890,KEGG_module,-
13248,SGL_RS14895,KEGG_module,-
13249,SGL_RS14900,KEGG_module,-
13250,SGL_RS14905,KEGG_module,-
13251,SGL_RS14910,KEGG_module,-
13252,SGL_RS14915,KEGG_module,M00322
13253,SGL_RS14920,KEGG_module,-
13254,SGL_RS14930,KEGG_module,-
13255,SGL_RS14935,KEGG_module,-
13256,SGL_RS14940,KEGG_module,-
13257,SGL_RS19990,KEGG_module,-
13258,SGL_RS14950,KEGG_module,-
13259,SGL_RS14955,KEGG_module,-
13260,SGL_RS14960,KEGG_module,-
13261,SGL_RS14965,KEGG_module,-
13262,SGL_RS14970,KEGG_module,-
13263,SGL_RS14975,KEGG_module,-
13264,SGL_RS14980,KEGG_module,-
13265,SGL_RS14985,KEGG_module,M00260
13266,SGL_RS15000,KEGG_module,-
13267,SGL_RS15005,KEGG_module,-
13268,SGL_RS15010,KEGG_module,-
13269,SGL_RS19995,KEGG_module,-
13270,SGL_RS20005,KEGG_module,-
13271,SGL_RS15020,KEGG_module,-
13272,SGL_RS15025,KEGG_module,-
13273,SGL_RS15030,KEGG_module,M00357
13274,SGL_RS15035,KEGG_module,-
13275,SGL_RS15040,KEGG_module,-
13276,SGL_RS15045,KEGG_module,-
13277,SGL_RS15050,KEGG_module,-
13278,SGL_RS15055,KEGG_module,-
13279,SGL_RS15060,KEGG_module,M00222
13280,SGL_RS15070,KEGG_module,-
13281,SGL_RS15075,KEGG_module,-
13282,SGL_RS19055,KEGG_module,M00178
13283,SGL_RS15080,KEGG_module,M00178
13284,SGL_RS15085,KEGG_module,-
13285,SGL_RS15095,KEGG_module,-
13286,SGL_RS15100,KEGG_module,-
13287,SGL_RS15105,KEGG_module,M00239
13288,SGL_RS15110,KEGG_module,-
13289,SGL_RS15115,KEGG_module,-
13290,SGL_RS15120,KEGG_module,-
13291,SGL_RS15125,KEGG_module,-
13292,SGL_RS15130,KEGG_module,M00793
13293,SGL_RS15135,KEGG_module,-
13294,SGL_RS15140,KEGG_module,-
13295,SGL_RS15145,KEGG_module,M00048
13296,SGL_RS15150,KEGG_module,M00116
13297,SGL_RS15150,KEGG_module,M00117
13298,SGL_RS15155,KEGG_module,M00121
13299,SGL_RS15160,KEGG_module,-
13300,SGL_RS15165,KEGG_module,-
13301,SGL_RS15170,KEGG_module,-
13302,SGL_RS15175,KEGG_module,-
13303,SGL_RS15180,KEGG_module,-
13304,SGL_RS15185,KEGG_module,-
13305,SGL_RS15190,KEGG_module,M00145
13306,SGL_RS15195,KEGG_module,-
13307,SGL_RS15200,KEGG_module,-
13308,SGL_RS15205,KEGG_module,M00009
13309,SGL_RS15205,KEGG_module,M00011
13310,SGL_RS15205,KEGG_module,M00149
13311,SGL_RS15205,KEGG_module,M00173
13312,SGL_RS15205,KEGG_module,M00374
13313,SGL_RS15205,KEGG_module,M00376
13314,SGL_RS15210,KEGG_module,-
13315,SGL_RS15215,KEGG_module,-
13316,SGL_RS15220,KEGG_module,-
13317,SGL_RS15225,KEGG_module,M00120
13318,SGL_RS15230,KEGG_module,-
13319,SGL_RS15235,KEGG_module,-
13320,SGL_RS15240,KEGG_module,M00507
13321,SGL_RS15245,KEGG_module,-
13322,SGL_RS15250,KEGG_module,-
13323,SGL_RS15255,KEGG_module,-
13324,SGL_RS15260,KEGG_module,-
13325,SGL_RS15265,KEGG_module,-
13326,SGL_RS15270,KEGG_module,-
13327,SGL_RS15275,KEGG_module,-
13328,SGL_RS15280,KEGG_module,M00064
13329,SGL_RS15285,KEGG_module,M00064
13330,SGL_RS15290,KEGG_module,M00842
13331,SGL_RS15290,KEGG_module,M00843
13332,SGL_RS15295,KEGG_module,-
13333,SGL_RS15300,KEGG_module,-
13334,SGL_RS15305,KEGG_module,-
13335,SGL_RS15310,KEGG_module,M00434
13336,SGL_RS15315,KEGG_module,-
13337,SGL_RS15320,KEGG_module,-
13338,SGL_RS15325,KEGG_module,M00028
13339,SGL_RS15325,KEGG_module,M00845
13340,SGL_RS15330,KEGG_module,M00026
13341,SGL_RS15335,KEGG_module,M00359
13342,SGL_RS15335,KEGG_module,M00360
13343,SGL_RS15340,KEGG_module,-
13344,SGL_RS15345,KEGG_module,-
13345,SGL_RS15350,KEGG_module,M00112
13346,SGL_RS15355,KEGG_module,M00044
13347,SGL_RS15360,KEGG_module,M00135
13348,SGL_RS15365,KEGG_module,-
13349,SGL_RS15370,KEGG_module,-
13350,SGL_RS15375,KEGG_module,-
13351,SGL_RS15380,KEGG_module,-
13352,SGL_RS15385,KEGG_module,-
13353,SGL_RS15390,KEGG_module,M00254
13354,SGL_RS15395,KEGG_module,M00026
13355,SGL_RS15400,KEGG_module,-
13356,SGL_RS15405,KEGG_module,-
13357,SGL_RS15410,KEGG_module,-
13358,SGL_RS15415,KEGG_module,-
13359,SGL_RS15420,KEGG_module,M00258
13360,SGL_RS15425,KEGG_module,-
13361,SGL_RS15435,KEGG_module,-
13362,SGL_RS15440,KEGG_module,-
13363,SGL_RS15445,KEGG_module,-
13364,SGL_RS15450,KEGG_module,-
13365,SGL_RS15455,KEGG_module,M00527
13366,SGL_RS15460,KEGG_module,-
13367,SGL_RS15465,KEGG_module,-
13368,SGL_RS19275,KEGG_module,-
13369,SGL_RS15480,KEGG_module,-
13370,SGL_RS15485,KEGG_module,-
13371,SGL_RS15490,KEGG_module,-
13372,SGL_RS15495,KEGG_module,M00190
13373,SGL_RS15500,KEGG_module,-
13374,SGL_RS15505,KEGG_module,-
13375,SGL_RS15510,KEGG_module,-
13376,SGL_RS15515,KEGG_module,M00188
13377,SGL_RS15520,KEGG_module,-
13378,SGL_RS15525,KEGG_module,M00048
13379,SGL_RS15530,KEGG_module,M00048
13380,SGL_RS15535,KEGG_module,-
13381,SGL_RS15540,KEGG_module,-
13382,SGL_RS15545,KEGG_module,-
13383,SGL_RS15550,KEGG_module,-
13384,SGL_RS15555,KEGG_module,M00005
13385,SGL_RS15560,KEGG_module,M00123
13386,SGL_RS15560,KEGG_module,M00573
13387,SGL_RS15560,KEGG_module,M00577
13388,SGL_RS15565,KEGG_module,-
13389,SGL_RS15570,KEGG_module,-
13390,SGL_RS15575,KEGG_module,-
13391,SGL_RS15580,KEGG_module,-
13392,SGL_RS15585,KEGG_module,-
13393,SGL_RS15590,KEGG_module,M00001
13394,SGL_RS15590,KEGG_module,M00549
13395,SGL_RS15595,KEGG_module,M00707
13396,SGL_RS15600,KEGG_module,-
13397,SGL_RS15605,KEGG_module,-
13398,SGL_RS15620,KEGG_module,M00122
13399,SGL_RS15630,KEGG_module,-
13400,SGL_RS15635,KEGG_module,-
13401,SGL_RS15640,KEGG_module,M00001
13402,SGL_RS15640,KEGG_module,M00002
13403,SGL_RS15640,KEGG_module,M00049
13404,SGL_RS15640,KEGG_module,M00050
13405,SGL_RS15645,KEGG_module,-
13406,SGL_RS15650,KEGG_module,-
13407,SGL_RS15655,KEGG_module,-
13408,SGL_RS15660,KEGG_module,-
13409,SGL_RS15665,KEGG_module,M00362
13410,SGL_RS15670,KEGG_module,-
13411,SGL_RS15675,KEGG_module,M00024
13412,SGL_RS15675,KEGG_module,M00025
13413,SGL_RS15680,KEGG_module,-
13414,SGL_RS15685,KEGG_module,-
13415,SGL_RS15695,KEGG_module,-
13416,SGL_RS15700,KEGG_module,M00008
13417,SGL_RS15700,KEGG_module,M00061
13418,SGL_RS15700,KEGG_module,M00308
13419,SGL_RS15700,KEGG_module,M00631
13420,SGL_RS15705,KEGG_module,-
13421,SGL_RS15710,KEGG_module,-
13422,SGL_RS15715,KEGG_module,-
13423,SGL_RS15720,KEGG_module,-
13424,SGL_RS15725,KEGG_module,-
13425,SGL_RS15730,KEGG_module,-
13426,SGL_RS15735,KEGG_module,-
13427,SGL_RS15740,KEGG_module,-
13428,SGL_RS15745,KEGG_module,-
13429,SGL_RS15750,KEGG_module,-
13430,SGL_RS15770,KEGG_module,-
13431,SGL_RS15775,KEGG_module,-
13432,SGL_RS15780,KEGG_module,-
13433,SGL_RS15785,KEGG_module,-
13434,SGL_RS15790,KEGG_module,-
13435,SGL_RS15795,KEGG_module,-
13436,SGL_RS15805,KEGG_module,M00467
13437,SGL_RS15810,KEGG_module,-
13438,SGL_RS20015,KEGG_module,-
13439,SGL_RS15825,KEGG_module,M00127
13440,SGL_RS15830,KEGG_module,-
13441,SGL_RS15835,KEGG_module,-
13442,SGL_RS15840,KEGG_module,M00627
13443,SGL_RS15840,KEGG_module,M00628
13444,SGL_RS15845,KEGG_module,-
13445,SGL_RS15860,KEGG_module,-
13446,SGL_RS15865,KEGG_module,-
13447,SGL_RS15870,KEGG_module,-
13448,SGL_RS15875,KEGG_module,-
13449,SGL_RS15890,KEGG_module,M00173
13450,SGL_RS15890,KEGG_module,M00374
13451,SGL_RS15895,KEGG_module,-
13452,SGL_RS15900,KEGG_module,-
13453,SGL_RS15905,KEGG_module,-
13454,SGL_RS15910,KEGG_module,-
13455,SGL_RS15915,KEGG_module,-
13456,SGL_RS15920,KEGG_module,-
13457,SGL_RS15925,KEGG_module,-
13458,SGL_RS15935,KEGG_module,-
13459,SGL_RS15965,KEGG_module,-
13460,SGL_RS15970,KEGG_module,-
13461,SGL_RS15975,KEGG_module,-
13462,SGL_RS15980,KEGG_module,-
13463,SGL_RS15985,KEGG_module,-
13464,SGL_RS15995,KEGG_module,-
13465,SGL_RS16000,KEGG_module,-
13466,SGL_RS16005,KEGG_module,-
13467,SGL_RS16015,KEGG_module,-
13468,SGL_RS19080,KEGG_module,-
13469,SGL_RS16030,KEGG_module,-
13470,SGL_RS16035,KEGG_module,-
13471,SGL_RS16050,KEGG_module,M00464
13472,SGL_RS16055,KEGG_module,M00464
13473,SGL_RS16060,KEGG_module,-
13474,SGL_RS16065,KEGG_module,-
13475,SGL_RS16070,KEGG_module,-
13476,SGL_RS16075,KEGG_module,-
13477,SGL_RS16095,KEGG_module,-
13478,SGL_RS16100,KEGG_module,-
13479,SGL_RS16105,KEGG_module,-
13480,SGL_RS16110,KEGG_module,-
13481,SGL_RS16115,KEGG_module,-
13482,SGL_RS19085,KEGG_module,-
13483,SGL_RS16130,KEGG_module,-
13484,SGL_RS16135,KEGG_module,-
13485,SGL_RS16140,KEGG_module,-
13486,SGL_RS16145,KEGG_module,-
13487,SGL_RS16150,KEGG_module,-
13488,SGL_RS16155,KEGG_module,-
13489,SGL_RS16160,KEGG_module,-
13490,SGL_RS16165,KEGG_module,-
13491,SGL_RS16170,KEGG_module,-
13492,SGL_RS16175,KEGG_module,-
13493,SGL_RS16185,KEGG_module,M00651
13494,SGL_RS16190,KEGG_module,-
13495,SGL_RS18430,KEGG_module,-
13496,SGL_RS16205,KEGG_module,-
13497,SGL_RS16210,KEGG_module,-
13498,SGL_RS16220,KEGG_module,-
13499,SGL_RS16225,KEGG_module,-
13500,SGL_RS19110,KEGG_module,-
13501,SGL_RS16265,KEGG_module,-
13502,SGL_RS16270,KEGG_module,-
13503,SGL_RS16275,KEGG_module,-
13504,SGL_RS16290,KEGG_module,-
13505,SGL_RS16295,KEGG_module,-
13506,SGL_RS16305,KEGG_module,-
13507,SGL_RS19115,KEGG_module,-
13508,SGL_RS16325,KEGG_module,-
13509,SGL_RS16330,KEGG_module,-
13510,SGL_RS16335,KEGG_module,-
13511,SGL_RS16340,KEGG_module,-
13512,SGL_RS16345,KEGG_module,-
13513,SGL_RS16350,KEGG_module,-
13514,SGL_RS16355,KEGG_module,-
13515,SGL_RS16360,KEGG_module,M00124
13516,SGL_RS16370,KEGG_module,-
13517,SGL_RS16375,KEGG_module,-
13518,SGL_RS16380,KEGG_module,-
13519,SGL_RS16385,KEGG_module,-
13520,SGL_RS16390,KEGG_module,-
13521,SGL_RS16395,KEGG_module,-
13522,SGL_RS16400,KEGG_module,-
13523,SGL_RS16405,KEGG_module,M00051
13524,SGL_RS16410,KEGG_module,-
13525,SGL_RS16415,KEGG_module,-
13526,SGL_RS16420,KEGG_module,M00173
13527,SGL_RS16420,KEGG_module,M00307
13528,SGL_RS16425,KEGG_module,-
13529,SGL_RS16430,KEGG_module,M00189
13530,SGL_RS16435,KEGG_module,M00189
13531,SGL_RS16440,KEGG_module,-
13532,SGL_RS16445,KEGG_module,-
13533,SGL_RS19120,KEGG_module,-
13534,SGL_RS16455,KEGG_module,-
13535,SGL_RS16460,KEGG_module,-
13536,SGL_RS16465,KEGG_module,-
13537,SGL_RS16470,KEGG_module,-
13538,SGL_RS16475,KEGG_module,-
13539,SGL_RS16480,KEGG_module,-
13540,SGL_RS16485,KEGG_module,-
13541,SGL_RS16490,KEGG_module,-
13542,SGL_RS16495,KEGG_module,-
13543,SGL_RS16500,KEGG_module,-
13544,SGL_RS16505,KEGG_module,-
13545,SGL_RS16510,KEGG_module,M00019
13546,SGL_RS16510,KEGG_module,M00036
13547,SGL_RS16510,KEGG_module,M00119
13548,SGL_RS16510,KEGG_module,M00570
13549,SGL_RS16515,KEGG_module,-
13550,SGL_RS16520,KEGG_module,-
13551,SGL_RS16525,KEGG_module,-
13552,SGL_RS16530,KEGG_module,-
13553,SGL_RS16535,KEGG_module,M00651
13554,SGL_RS16540,KEGG_module,M00097
13555,SGL_RS16545,KEGG_module,-
13556,SGL_RS16550,KEGG_module,-
13557,SGL_RS16555,KEGG_module,-
13558,SGL_RS16560,KEGG_module,-
13559,SGL_RS16565,KEGG_module,M00321
13560,SGL_RS16570,KEGG_module,M00321
13561,SGL_RS16575,KEGG_module,-
13562,SGL_RS16580,KEGG_module,M00321
13563,SGL_RS16585,KEGG_module,M00321
13564,SGL_RS16590,KEGG_module,M00145
13565,SGL_RS16595,KEGG_module,M00145
13566,SGL_RS16600,KEGG_module,-
13567,SGL_RS16605,KEGG_module,-
13568,SGL_RS16610,KEGG_module,-
13569,SGL_RS16615,KEGG_module,M00119
13570,SGL_RS16620,KEGG_module,-
13571,SGL_RS16625,KEGG_module,-
13572,SGL_RS16630,KEGG_module,-
13573,SGL_RS16655,KEGG_module,-
13574,SGL_RS16660,KEGG_module,-
13575,SGL_RS16665,KEGG_module,-
13576,SGL_RS16670,KEGG_module,-
13577,SGL_RS16675,KEGG_module,M00121
