# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "DRX114946_cds.txt" "DRX114946.bam" 
Geneid	Chr	Start	End	Strand	Length	DRX114946.bam
SYNPCC7002_RS08900	NC_010475.1	1862467	1864125	+	1659	630
SYNPCC7002_RS08905	NC_010475.1	1864128	1864421	+	294	103
SYNPCC7002_RS08920	NC_010475.1	1866011	1866478	+	468	140
SYNPCC7002_RS08925	NC_010475.1	1866640	1867230	-	591	341
SYNPCC7002_RS08930	NC_010475.1	1867289	1868413	-	1125	306
SYNPCC7002_RS08935	NC_010475.1	1868604	1869560	+	957	1368
SYNPCC7002_RS08940	NC_010475.1	1869583	1871289	+	1707	2004
SYNPCC7002_RS08945	NC_010475.1	1871305	1872063	-	759	623
SYNPCC7002_RS08950	NC_010475.1	1872093	1872671	-	579	792
SYNPCC7002_RS08955	NC_010475.1	1872850	1873488	-	639	674
SYNPCC7002_RS08960	NC_010475.1	1873571	1875781	+	2211	3352
SYNPCC7002_RS08965	NC_010475.1	1875912	1876622	+	711	654
SYNPCC7002_RS08970	NC_010475.1	1876632	1877405	+	774	468
SYNPCC7002_RS08975	NC_010475.1	1877417	1878274	+	858	1041
SYNPCC7002_RS08980	NC_010475.1	1878330	1878893	+	564	858
SYNPCC7002_RS08985	NC_010475.1	1878995	1880239	-	1245	328
SYNPCC7002_RS08990	NC_010475.1	1880460	1880864	-	405	209
SYNPCC7002_RS08995	NC_010475.1	1881122	1881748	-	627	1372
SYNPCC7002_RS09000	NC_010475.1	1881910	1882245	-	336	1985
SYNPCC7002_RS09005	NC_010475.1	1882276	1882680	-	405	3927
SYNPCC7002_RS09010	NC_010475.1	1882749	1884164	-	1416	10250
SYNPCC7002_RS09015	NC_010475.1	1884637	1885344	-	708	310
SYNPCC7002_RS09020	NC_010475.1	1885447	1887432	-	1986	2348
SYNPCC7002_RS09025	NC_010475.1	1887567	1887866	-	300	683
SYNPCC7002_RS09030	NC_010475.1	1887902	1888240	-	339	1900
SYNPCC7002_RS09035	NC_010475.1	1888337	1888648	-	312	2659
SYNPCC7002_RS09040	NC_010475.1	1889003	1890679	-	1677	938
SYNPCC7002_RS09045	NC_010475.1	1891086	1892984	+	1899	2918
SYNPCC7002_RS09050	NC_010475.1	1893039	1894520	+	1482	965
SYNPCC7002_RS09055	NC_010475.1	1894552	1895688	+	1137	1460
SYNPCC7002_RS09060	NC_010475.1	1895785	1897719	-	1935	1139
SYNPCC7002_RS09065	NC_010475.1	1898002	1898760	+	759	1583
SYNPCC7002_RS09070	NC_010475.1	1898811	1900073	-	1263	1814
SYNPCC7002_RS09075	NC_010475.1	1900131	1901489	-	1359	1527
SYNPCC7002_RS09080	NC_010475.1	1901492	1902265	-	774	530
SYNPCC7002_RS09085	NC_010475.1	1902332	1903771	-	1440	1242
SYNPCC7002_RS09090	NC_010475.1	1903950	1904606	+	657	537
SYNPCC7002_RS09095	NC_010475.1	1904620	1905453	-	834	267
SYNPCC7002_RS09100	NC_010475.1	1905561	1905971	-	411	250
SYNPCC7002_RS09110	NC_010475.1	1906267	1907295	+	1029	487
SYNPCC7002_RS09115	NC_010475.1	1907330	1907812	+	483	389
SYNPCC7002_RS09120	NC_010475.1	1907960	1908124	-	165	52754
SYNPCC7002_RS09125	NC_010475.1	1908353	1908949	+	597	999
SYNPCC7002_RS09130	NC_010475.1	1909095	1909364	+	270	1793
SYNPCC7002_RS09135	NC_010475.1	1909380	1909859	+	480	3199
SYNPCC7002_RS09140	NC_010475.1	1910084	1911139	+	1056	6948
SYNPCC7002_RS17070	NC_010475.1	1911294	1912244	+	951	917
SYNPCC7002_RS17075	NC_010475.1	1912521	1913267	+	747	1011
SYNPCC7002_RS09150	NC_010475.1	1913448	1915007	+	1560	2382
SYNPCC7002_RS09155	NC_010475.1	1915691	1916725	+	1035	1200
SYNPCC7002_RS09160	NC_010475.1	1916949	1917737	+	789	266
SYNPCC7002_RS09165	NC_010475.1	1917694	1919358	+	1665	524
SYNPCC7002_RS09170	NC_010475.1	1919456	1919797	-	342	1023
SYNPCC7002_RS09175	NC_010475.1	1919984	1920940	-	957	954
SYNPCC7002_RS09180	NC_010475.1	1921248	1921955	-	708	2154
SYNPCC7002_RS09185	NC_010475.1	1922239	1922334	+	96	277
SYNPCC7002_RS09190	NC_010475.1	1922413	1923141	-	729	757
SYNPCC7002_RS09195	NC_010475.1	1923305	1923730	-	426	1164
SYNPCC7002_RS09200	NC_010475.1	1924388	1925605	+	1218	1134
SYNPCC7002_RS09205	NC_010475.1	1925703	1927667	-	1965	1162
SYNPCC7002_RS09210	NC_010475.1	1927805	1929154	-	1350	556
SYNPCC7002_RS09215	NC_010475.1	1929285	1929950	-	666	449
SYNPCC7002_RS09220	NC_010475.1	1930070	1930666	+	597	1236
SYNPCC7002_RS09225	NC_010475.1	1930663	1931328	-	666	722
SYNPCC7002_RS09230	NC_010475.1	1931403	1933373	-	1971	5183
SYNPCC7002_RS09235	NC_010475.1	1933490	1934737	-	1248	12013
SYNPCC7002_RS09240	NC_010475.1	1935566	1935838	+	273	3673
SYNPCC7002_RS09245	NC_010475.1	1935874	1936428	+	555	1620
SYNPCC7002_RS09250	NC_010475.1	1936507	1937103	+	597	2227
SYNPCC7002_RS09255	NC_010475.1	1937157	1937969	-	813	496
SYNPCC7002_RS09260	NC_010475.1	1938280	1938897	+	618	1131
SYNPCC7002_RS09265	NC_010475.1	1938991	1939269	-	279	743
SYNPCC7002_RS09270	NC_010475.1	1939549	1939908	+	360	388
SYNPCC7002_RS09275	NC_010475.1	1939914	1940297	+	384	163
SYNPCC7002_RS09280	NC_010475.1	1940317	1941555	-	1239	325
SYNPCC7002_RS09285	NC_010475.1	1941559	1942179	-	621	103
SYNPCC7002_RS09290	NC_010475.1	1942251	1942838	-	588	424
SYNPCC7002_RS09295	NC_010475.1	1943024	1945492	+	2469	629
SYNPCC7002_RS09300	NC_010475.1	1945489	1946334	-	846	127
SYNPCC7002_RS09305	NC_010475.1	1946574	1947212	+	639	2194
SYNPCC7002_RS09310	NC_010475.1	1947253	1948965	-	1713	529
SYNPCC7002_RS09315	NC_010475.1	1949292	1950803	-	1512	349
SYNPCC7002_RS09320	NC_010475.1	1951045	1951725	+	681	657
SYNPCC7002_RS09325	NC_010475.1	1951742	1953544	+	1803	2886
SYNPCC7002_RS09330	NC_010475.1	1953606	1954520	+	915	1013
SYNPCC7002_RS09335	NC_010475.1	1954591	1955370	+	780	440
SYNPCC7002_RS09340	NC_010475.1	1955720	1958053	+	2334	7806
SYNPCC7002_RS09345	NC_010475.1	1958435	1959937	-	1503	265
SYNPCC7002_RS09350	NC_010475.1	1959937	1961661	-	1725	195
SYNPCC7002_RS09355	NC_010475.1	1961946	1962434	-	489	41
SYNPCC7002_RS16690	NC_010475.1	1962480	1963118	-	639	85
SYNPCC7002_RS09360	NC_010475.1	1963536	1964312	+	777	463
SYNPCC7002_RS09365	NC_010475.1	1964365	1965015	+	651	343
SYNPCC7002_RS09370	NC_010475.1	1965019	1965234	+	216	95
SYNPCC7002_RS09375	NC_010475.1	1965225	1965707	+	483	93
SYNPCC7002_RS09380	NC_010475.1	1965704	1965919	+	216	27
SYNPCC7002_RS09385	NC_010475.1	1965916	1966209	+	294	34
SYNPCC7002_RS16155	NC_010475.1	1966322	1966906	+	585	76
SYNPCC7002_RS09395	NC_010475.1	1966909	1967157	+	249	37
SYNPCC7002_RS09400	NC_010475.1	1967160	1967573	-	414	71
SYNPCC7002_RS16695	NC_010475.1	1967564	1967707	-	144	25
SYNPCC7002_RS16160	NC_010475.1	1967700	1969847	-	2148	307
SYNPCC7002_RS09410	NC_010475.1	1969931	1970149	-	219	23
SYNPCC7002_RS09415	NC_010475.1	1970136	1970357	-	222	24
SYNPCC7002_RS09420	NC_010475.1	1970481	1970774	+	294	111
SYNPCC7002_RS09425	NC_010475.1	1970778	1970963	+	186	85
SYNPCC7002_RS09430	NC_010475.1	1970995	1971381	+	387	172
SYNPCC7002_RS09435	NC_010475.1	1971443	1971655	+	213	436
SYNPCC7002_RS09440	NC_010475.1	1971691	1972314	-	624	293
SYNPCC7002_RS16700	NC_010475.1	1972587	1972805	+	219	88
SYNPCC7002_RS09450	NC_010475.1	1972756	1973850	-	1095	189
SYNPCC7002_RS09460	NC_010475.1	1974117	1974887	+	771	226
SYNPCC7002_RS09465	NC_010475.1	1975021	1976139	+	1119	16464
SYNPCC7002_RS09470	NC_010475.1	1976242	1977783	-	1542	741
SYNPCC7002_RS09475	NC_010475.1	1978013	1978180	-	168	633
SYNPCC7002_RS09480	NC_010475.1	1978393	1979493	+	1101	904
SYNPCC7002_RS09485	NC_010475.1	1979838	1980641	+	804	877
SYNPCC7002_RS09490	NC_010475.1	1980935	1981411	+	477	488
SYNPCC7002_RS09495	NC_010475.1	1981468	1982262	+	795	840
SYNPCC7002_RS09500	NC_010475.1	1982296	1983858	+	1563	962
SYNPCC7002_RS09505	NC_010475.1	1983914	1984702	+	789	803
SYNPCC7002_RS09510	NC_010475.1	1984715	1986853	-	2139	1038
SYNPCC7002_RS09515	NC_010475.1	1986876	1987511	-	636	295
SYNPCC7002_RS09520	NC_010475.1	1987631	1989604	-	1974	5846
SYNPCC7002_RS09525	NC_010475.1	1989724	1990317	-	594	766
SYNPCC7002_RS09530	NC_010475.1	1990310	1991269	-	960	3389
SYNPCC7002_RS09535	NC_010475.1	1991352	1992047	+	696	298
SYNPCC7002_RS09540	NC_010475.1	1992044	1993414	-	1371	483
SYNPCC7002_RS17080	NC_010475.1	1993445	1993597	-	153	102
SYNPCC7002_RS16165	NC_010475.1	1993940	1994476	-	537	440
SYNPCC7002_RS09550	NC_010475.1	1994461	1994772	-	312	371
SYNPCC7002_RS09555	NC_010475.1	1995000	1995542	+	543	4922
SYNPCC7002_RS09560	NC_010475.1	1995593	1996570	+	978	6877
SYNPCC7002_RS09565	NC_010475.1	1996620	1997204	-	585	142
SYNPCC7002_RS17085	NC_010475.1	1997286	1997612	-	327	140
SYNPCC7002_RS09575	NC_010475.1	1997694	1997951	-	258	32
SYNPCC7002_RS09580	NC_010475.1	1997955	1998431	-	477	344
SYNPCC7002_RS09585	NC_010475.1	1998437	1999792	-	1356	2707
SYNPCC7002_RS09590	NC_010475.1	2000073	2000342	+	270	120
SYNPCC7002_RS09595	NC_010475.1	2000388	2001056	+	669	296
SYNPCC7002_RS09600	NC_010475.1	2001475	2002068	+	594	18303
SYNPCC7002_RS09605	NC_010475.1	2002223	2003032	+	810	932
SYNPCC7002_RS09610	NC_010475.1	2003029	2004186	+	1158	650
SYNPCC7002_RS09615	NC_010475.1	2004278	2005294	+	1017	2562
SYNPCC7002_RS09620	NC_010475.1	2005441	2007198	+	1758	18178
SYNPCC7002_RS09625	NC_010475.1	2007252	2008280	+	1029	622
SYNPCC7002_RS09630	NC_010475.1	2008610	2009389	+	780	4158
SYNPCC7002_RS09635	NC_010475.1	2009390	2010370	-	981	2665
SYNPCC7002_RS09640	NC_010475.1	2010492	2012726	-	2235	4598
SYNPCC7002_RS09645	NC_010475.1	2012923	2013126	-	204	2946
SYNPCC7002_RS09650	NC_010475.1	2013352	2013837	-	486	18202
SYNPCC7002_RS09655	NC_010475.1	2013921	2014406	-	486	18055
SYNPCC7002_RS09660	NC_010475.1	2014872	2015732	-	861	358
SYNPCC7002_RS09665	NC_010475.1	2015991	2016170	+	180	8373
SYNPCC7002_RS09670	NC_010475.1	2016420	2017292	+	873	8731
SYNPCC7002_RS09675	NC_010475.1	2017461	2018876	+	1416	4591
SYNPCC7002_RS09680	NC_010475.1	2019013	2019954	+	942	1468
SYNPCC7002_RS09685	NC_010475.1	2020015	2020410	-	396	373
SYNPCC7002_RS09690	NC_010475.1	2020730	2023246	+	2517	1046
SYNPCC7002_RS09695	NC_010475.1	2023221	2023412	-	192	300
SYNPCC7002_RS09700	NC_010475.1	2023517	2024338	+	822	417
SYNPCC7002_RS09705	NC_010475.1	2024389	2024616	+	228	311
SYNPCC7002_RS09710	NC_010475.1	2025000	2025323	+	324	309
SYNPCC7002_RS09715	NC_010475.1	2025320	2026213	-	894	1115
SYNPCC7002_RS09720	NC_010475.1	2026351	2026764	+	414	110
SYNPCC7002_RS09725	NC_010475.1	2026811	2027407	+	597	531
SYNPCC7002_RS09730	NC_010475.1	2027487	2028143	+	657	571
SYNPCC7002_RS09735	NC_010475.1	2028174	2028638	+	465	266
SYNPCC7002_RS09740	NC_010475.1	2028727	2029938	+	1212	2899
SYNPCC7002_RS09745	NC_010475.1	2030029	2030547	+	519	1253
SYNPCC7002_RS09750	NC_010475.1	2030606	2031496	+	891	3046
SYNPCC7002_RS09755	NC_010475.1	2031591	2032772	+	1182	983
SYNPCC7002_RS09760	NC_010475.1	2032718	2033491	-	774	576
SYNPCC7002_RS09765	NC_010475.1	2033605	2034921	-	1317	811
SYNPCC7002_RS09770	NC_010475.1	2035201	2035530	+	330	1820
SYNPCC7002_RS09775	NC_010475.1	2035699	2036238	-	540	540
SYNPCC7002_RS09780	NC_010475.1	2036323	2037033	+	711	813
SYNPCC7002_RS09785	NC_010475.1	2037070	2038014	+	945	580
SYNPCC7002_RS09790	NC_010475.1	2038090	2038746	-	657	1990
SYNPCC7002_RS09795	NC_010475.1	2038796	2039566	-	771	927
SYNPCC7002_RS16705	NC_010475.1	2039724	2039882	+	159	36
SYNPCC7002_RS09800	NC_010475.1	2040185	2042404	+	2220	132215
SYNPCC7002_RS09805	NC_010475.1	2042579	2044780	+	2202	92422
SYNPCC7002_RS09810	NC_010475.1	2044976	2047177	+	2202	2254
SYNPCC7002_RS09815	NC_010475.1	2047314	2048435	+	1122	1337
SYNPCC7002_RS09820	NC_010475.1	2048702	2048980	+	279	4978
SYNPCC7002_RS09825	NC_010475.1	2049089	2050204	-	1116	1045
SYNPCC7002_RS09830	NC_010475.1	2050290	2051060	+	771	740
SYNPCC7002_RS09835	NC_010475.1	2051136	2052101	+	966	1220
SYNPCC7002_RS09840	NC_010475.1	2052360	2052914	+	555	2129
SYNPCC7002_RS09845	NC_010475.1	2053015	2053671	+	657	4551
SYNPCC7002_RS09850	NC_010475.1	2053675	2054250	+	576	3837
SYNPCC7002_RS09855	NC_010475.1	2054518	2056122	+	1605	8436
SYNPCC7002_RS09860	NC_010475.1	2056254	2056775	-	522	1069
SYNPCC7002_RS09865	NC_010475.1	2056955	2058292	+	1338	296
SYNPCC7002_RS09870	NC_010475.1	2058281	2059507	-	1227	332
SYNPCC7002_RS09875	NC_010475.1	2059517	2061295	-	1779	1319
SYNPCC7002_RS09880	NC_010475.1	2061341	2062147	-	807	391
SYNPCC7002_RS09885	NC_010475.1	2062148	2065426	-	3279	2973
SYNPCC7002_RS09895	NC_010475.1	2066036	2066539	+	504	2159
SYNPCC7002_RS09900	NC_010475.1	2066583	2067017	+	435	735
SYNPCC7002_RS09905	NC_010475.1	2067102	2067593	+	492	842
SYNPCC7002_RS09910	NC_010475.1	2067590	2068540	-	951	1019
SYNPCC7002_RS09915	NC_010475.1	2068680	2069291	-	612	1599
SYNPCC7002_RS09920	NC_010475.1	2069386	2069709	+	324	559
SYNPCC7002_RS09925	NC_010475.1	2069770	2070294	+	525	1944
SYNPCC7002_RS09930	NC_010475.1	2070390	2071232	-	843	247
SYNPCC7002_RS09935	NC_010475.1	2071309	2072706	-	1398	328
SYNPCC7002_RS09940	NC_010475.1	2072846	2073598	-	753	280
SYNPCC7002_RS09945	NC_010475.1	2073645	2074721	-	1077	248
SYNPCC7002_RS09950	NC_010475.1	2074887	2075288	+	402	272
SYNPCC7002_RS09955	NC_010475.1	2075293	2076027	-	735	851
SYNPCC7002_RS09960	NC_010475.1	2076061	2076762	-	702	395
SYNPCC7002_RS09965	NC_010475.1	2076763	2077539	-	777	296
SYNPCC7002_RS09970	NC_010475.1	2077747	2078496	+	750	885
SYNPCC7002_RS09975	NC_010475.1	2078541	2078939	-	399	359
SYNPCC7002_RS09980	NC_010475.1	2078942	2079136	-	195	217
SYNPCC7002_RS09985	NC_010475.1	2079353	2080933	-	1581	5194
SYNPCC7002_RS09990	NC_010475.1	2081253	2081609	+	357	115
SYNPCC7002_RS09995	NC_010475.1	2081724	2082770	+	1047	1642
SYNPCC7002_RS10000	NC_010475.1	2082875	2083432	+	558	337
SYNPCC7002_RS10005	NC_010475.1	2083677	2084240	+	564	859
SYNPCC7002_RS10010	NC_010475.1	2084256	2084648	-	393	668
SYNPCC7002_RS16170	NC_010475.1	2084989	2085483	+	495	1194
SYNPCC7002_RS10020	NC_010475.1	2085601	2088261	-	2661	8843
SYNPCC7002_RS10025	NC_010475.1	2088541	2089740	+	1200	636
SYNPCC7002_RS10030	NC_010475.1	2089751	2089963	+	213	167
SYNPCC7002_RS10035	NC_010475.1	2089956	2090177	+	222	278
SYNPCC7002_RS10040	NC_010475.1	2090174	2090986	-	813	611
SYNPCC7002_RS10050	NC_010475.1	2091756	2092883	+	1128	6349
SYNPCC7002_RS10055	NC_010475.1	2093064	2095811	+	2748	1275
SYNPCC7002_RS10060	NC_010475.1	2095821	2096201	+	381	143
SYNPCC7002_RS10065	NC_010475.1	2096322	2096954	+	633	649
SYNPCC7002_RS10070	NC_010475.1	2097150	2098541	-	1392	8676
SYNPCC7002_RS10075	NC_010475.1	2098548	2100323	-	1776	4805
SYNPCC7002_RS10080	NC_010475.1	2100328	2100723	-	396	1463
SYNPCC7002_RS10085	NC_010475.1	2100830	2102086	-	1257	13330
SYNPCC7002_RS10090	NC_010475.1	2102401	2104155	+	1755	5270
SYNPCC7002_RS10095	NC_010475.1	2104136	2104975	+	840	1430
SYNPCC7002_RS10100	NC_010475.1	2105083	2106195	+	1113	392
SYNPCC7002_RS10105	NC_010475.1	2106348	2106986	+	639	362
SYNPCC7002_RS10110	NC_010475.1	2107001	2107909	+	909	281
SYNPCC7002_RS10115	NC_010475.1	2107992	2108375	+	384	1606
SYNPCC7002_RS10120	NC_010475.1	2108469	2109932	+	1464	4439
SYNPCC7002_RS16710	NC_010475.1	2110098	2110571	+	474	794
SYNPCC7002_RS10130	NC_010475.1	2111125	2112312	-	1188	624
SYNPCC7002_RS10135	NC_010475.1	2112358	2113551	-	1194	533
SYNPCC7002_RS10140	NC_010475.1	2113630	2114538	-	909	6950
SYNPCC7002_RS10145	NC_010475.1	2114782	2115441	+	660	1429
SYNPCC7002_RS10150	NC_010475.1	2115441	2115827	+	387	447
SYNPCC7002_RS10155	NC_010475.1	2116097	2116786	+	690	570
SYNPCC7002_RS10160	NC_010475.1	2116783	2117646	-	864	458
SYNPCC7002_RS10165	NC_010475.1	2117646	2118626	-	981	387
SYNPCC7002_RS10170	NC_010475.1	2118712	2120013	-	1302	976
SYNPCC7002_RS10175	NC_010475.1	2120106	2121221	-	1116	1567
SYNPCC7002_RS10180	NC_010475.1	2121297	2121977	-	681	1001
SYNPCC7002_RS10185	NC_010475.1	2122077	2123477	+	1401	1410
SYNPCC7002_RS17230	NC_010475.1	2123474	2123596	-	123	36
SYNPCC7002_RS10190	NC_010475.1	2123587	2124246	+	660	864
SYNPCC7002_RS10195	NC_010475.1	2124345	2128340	-	3996	17626
SYNPCC7002_RS10200	NC_010475.1	2128434	2130344	-	1911	5401
SYNPCC7002_RS10205	NC_010475.1	2130457	2133768	-	3312	10743
SYNPCC7002_RS10210	NC_010475.1	2133977	2134756	-	780	2587
SYNPCC7002_RS10215	NC_010475.1	2134832	2135131	-	300	1317
SYNPCC7002_RS10220	NC_010475.1	2135371	2136684	+	1314	5198
SYNPCC7002_RS10225	NC_010475.1	2136673	2137098	-	426	681
SYNPCC7002_RS10230	NC_010475.1	2137123	2137512	-	390	436
SYNPCC7002_RS10235	NC_010475.1	2137666	2138418	+	753	3173
SYNPCC7002_RS10240	NC_010475.1	2138508	2139059	+	552	1605
SYNPCC7002_RS10245	NC_010475.1	2139069	2139692	-	624	644
SYNPCC7002_RS10250	NC_010475.1	2139745	2140326	-	582	439
SYNPCC7002_RS10255	NC_010475.1	2140394	2141332	+	939	879
SYNPCC7002_RS10260	NC_010475.1	2141329	2141769	-	441	216
SYNPCC7002_RS10265	NC_010475.1	2141829	2143244	-	1416	772
SYNPCC7002_RS10270	NC_010475.1	2143289	2143927	-	639	801
SYNPCC7002_RS10275	NC_010475.1	2144081	2144398	-	318	909
SYNPCC7002_RS10280	NC_010475.1	2144547	2145776	-	1230	47759
SYNPCC7002_RS10285	NC_010475.1	2145799	2147880	-	2082	30405
SYNPCC7002_RS10290	NC_010475.1	2148097	2148567	-	471	1324
SYNPCC7002_RS10300	NC_010475.1	2148793	2149167	-	375	1743
SYNPCC7002_RS10305	NC_010475.1	2149250	2149579	-	330	536
SYNPCC7002_RS10310	NC_010475.1	2149613	2150008	-	396	890
SYNPCC7002_RS10315	NC_010475.1	2150061	2150537	-	477	160
SYNPCC7002_RS10320	NC_010475.1	2150534	2150839	-	306	171
SYNPCC7002_RS10325	NC_010475.1	2151091	2152467	+	1377	12251
SYNPCC7002_RS10330	NC_010475.1	2152541	2153806	-	1266	648
SYNPCC7002_RS10335	NC_010475.1	2153972	2154571	+	600	341
SYNPCC7002_RS10340	NC_010475.1	2154739	2155500	+	762	257
SYNPCC7002_RS10345	NC_010475.1	2155466	2156401	-	936	852
SYNPCC7002_RS10350	NC_010475.1	2156443	2156730	-	288	212
SYNPCC7002_RS10355	NC_010475.1	2156731	2157024	-	294	219
SYNPCC7002_RS10365	NC_010475.1	2157488	2158210	+	723	300
SYNPCC7002_RS10370	NC_010475.1	2158249	2159166	-	918	653
SYNPCC7002_RS10375	NC_010475.1	2159407	2161434	+	2028	973
SYNPCC7002_RS10380	NC_010475.1	2161563	2161811	+	249	1455
SYNPCC7002_RS10385	NC_010475.1	2161894	2162274	+	381	1455
SYNPCC7002_RS10390	NC_010475.1	2162302	2163444	-	1143	1728
SYNPCC7002_RS10395	NC_010475.1	2163572	2164180	-	609	3828
SYNPCC7002_RS10405	NC_010475.1	2164735	2164986	-	252	1122
SYNPCC7002_RS10410	NC_010475.1	2165091	2165411	-	321	1610
SYNPCC7002_RS10415	NC_010475.1	2165656	2166357	+	702	131
SYNPCC7002_RS10425	NC_010475.1	2166627	2167586	-	960	1297
SYNPCC7002_RS10430	NC_010475.1	2167705	2168805	-	1101	1175
SYNPCC7002_RS10435	NC_010475.1	2168871	2169554	-	684	229
SYNPCC7002_RS10440	NC_010475.1	2169566	2170537	-	972	1819
SYNPCC7002_RS10445	NC_010475.1	2170553	2170768	-	216	1311
SYNPCC7002_RS10450	NC_010475.1	2170813	2171412	-	600	491
SYNPCC7002_RS10455	NC_010475.1	2171726	2172757	+	1032	939
SYNPCC7002_RS10460	NC_010475.1	2172754	2173794	-	1041	448
SYNPCC7002_RS10465	NC_010475.1	2173851	2174747	-	897	377
SYNPCC7002_RS10470	NC_010475.1	2174749	2175699	-	951	257
SYNPCC7002_RS10475	NC_010475.1	2175838	2177133	+	1296	975
SYNPCC7002_RS10480	NC_010475.1	2177971	2178225	+	255	60
SYNPCC7002_RS10485	NC_010475.1	2178384	2179442	+	1059	1404
SYNPCC7002_RS10490	NC_010475.1	2179439	2181688	-	2250	876
SYNPCC7002_RS16175	NC_010475.1	2182087	2183214	+	1128	4050
SYNPCC7002_RS10500	NC_010475.1	2183252	2184235	+	984	1169
SYNPCC7002_RS10505	NC_010475.1	2184454	2185569	-	1116	9233
SYNPCC7002_RS10510	NC_010475.1	2185881	2188820	+	2940	1429
SYNPCC7002_RS16180	NC_010475.1	2188827	2189324	-	498	1798
SYNPCC7002_RS10520	NC_010475.1	2189412	2189834	-	423	1918
SYNPCC7002_RS10525	NC_010475.1	2189831	2190430	-	600	2458
SYNPCC7002_RS10535	NC_010475.1	2190845	2193238	+	2394	6175
SYNPCC7002_RS10545	NC_010475.1	2193624	2195669	-	2046	1424
SYNPCC7002_RS10550	NC_010475.1	2196282	2198972	+	2691	2968
SYNPCC7002_RS10555	NC_010475.1	2199058	2200140	-	1083	295
SYNPCC7002_RS10560	NC_010475.1	2200681	2202984	+	2304	691
SYNPCC7002_RS10565	NC_010475.1	2203037	2203369	+	333	308
SYNPCC7002_RS10570	NC_010475.1	2203904	2205076	+	1173	1776
SYNPCC7002_RS10575	NC_010475.1	2205091	2205768	+	678	503
SYNPCC7002_RS10580	NC_010475.1	2205964	2207292	+	1329	1054
SYNPCC7002_RS10585	NC_010475.1	2207331	2208188	-	858	244
SYNPCC7002_RS10595	NC_010475.1	2208456	2209928	+	1473	3040
SYNPCC7002_RS10600	NC_010475.1	2210080	2210361	+	282	737
SYNPCC7002_RS10605	NC_010475.1	2210473	2211819	+	1347	992
SYNPCC7002_RS10610	NC_010475.1	2211885	2212370	-	486	143
SYNPCC7002_RS10615	NC_010475.1	2212626	2212913	+	288	268
SYNPCC7002_RS10620	NC_010475.1	2213010	2213489	+	480	567
SYNPCC7002_RS10625	NC_010475.1	2213566	2214861	+	1296	1401
SYNPCC7002_RS10630	NC_010475.1	2215012	2217765	+	2754	238
SYNPCC7002_RS10635	NC_010475.1	2217789	2218172	+	384	72
SYNPCC7002_RS16715	NC_010475.1	2218169	2218315	+	147	52
SYNPCC7002_RS10640	NC_010475.1	2218316	2218900	-	585	570
SYNPCC7002_RS10645	NC_010475.1	2218942	2219523	-	582	1028
SYNPCC7002_RS10655	NC_010475.1	2219908	2222472	+	2565	706
SYNPCC7002_RS10660	NC_010475.1	2222653	2223138	+	486	2708
SYNPCC7002_RS10665	NC_010475.1	2223281	2224609	-	1329	1012
SYNPCC7002_RS10670	NC_010475.1	2224913	2225458	+	546	488
SYNPCC7002_RS10675	NC_010475.1	2225552	2226103	-	552	2078
SYNPCC7002_RS10680	NC_010475.1	2226210	2227052	-	843	678
SYNPCC7002_RS10685	NC_010475.1	2227122	2227907	-	786	832
SYNPCC7002_RS10690	NC_010475.1	2228043	2228978	+	936	481
SYNPCC7002_RS10695	NC_010475.1	2228975	2230069	-	1095	1130
SYNPCC7002_RS10700	NC_010475.1	2230267	2231295	+	1029	765
SYNPCC7002_RS10705	NC_010475.1	2231296	2232159	-	864	881
SYNPCC7002_RS10710	NC_010475.1	2232291	2233142	+	852	2182
SYNPCC7002_RS10715	NC_010475.1	2233236	2233340	-	105	402
SYNPCC7002_RS10720	NC_010475.1	2233473	2233769	-	297	1001
SYNPCC7002_RS10725	NC_010475.1	2233942	2235912	+	1971	826
SYNPCC7002_RS10730	NC_010475.1	2235952	2236692	+	741	492
SYNPCC7002_RS10735	NC_010475.1	2236698	2237753	+	1056	560
SYNPCC7002_RS10740	NC_010475.1	2237829	2238029	+	201	205
SYNPCC7002_RS10745	NC_010475.1	2238109	2238681	+	573	1207
SYNPCC7002_RS10750	NC_010475.1	2238843	2239667	+	825	974
SYNPCC7002_RS10755	NC_010475.1	2239775	2242033	+	2259	2993
SYNPCC7002_RS10760	NC_010475.1	2242132	2243079	+	948	1101
SYNPCC7002_RS10765	NC_010475.1	2243089	2244000	+	912	177
SYNPCC7002_RS10770	NC_010475.1	2243989	2244855	-	867	247
SYNPCC7002_RS10775	NC_010475.1	2245055	2246137	+	1083	752
SYNPCC7002_RS10780	NC_010475.1	2246407	2247006	+	600	457
SYNPCC7002_RS10785	NC_010475.1	2247030	2247518	+	489	452
SYNPCC7002_RS10790	NC_010475.1	2247808	2248635	+	828	5412
SYNPCC7002_RS10795	NC_010475.1	2248889	2249707	+	819	300
SYNPCC7002_RS10800	NC_010475.1	2249820	2250068	+	249	35
SYNPCC7002_RS10805	NC_010475.1	2250218	2252947	+	2730	2507
SYNPCC7002_RS10810	NC_010475.1	2252954	2253613	+	660	209
